exp,algo,scale,hostname,recv_drop,recv_errs,recv_packets,send_bytes,send_drop,send_errs,send_packets,timestamp
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4689,31332526,0,0,5190,1.513125552609348E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5448,38646510,0,0,5799,1.513125552610035E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4529,34642724,0,0,4974,1.513125552613394E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4485,31649926,0,0,4932,1.513125552619799E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4385,31110618,0,0,4888,1.513125552620994E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4159,29520095,0,0,4686,1.513125552621884E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5199,37473127,0,0,5396,1.513125552623283E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,7151,40200172,0,0,7893,1.513125557613804E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5673,37400674,0,0,6210,1.513125557615038E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,6448,43522614,0,0,7465,1.513125557615969E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,5479,37230138,0,0,6057,1.513125557624756E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,5598,34569061,0,0,6276,1.513125557625118E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4809,33158861,0,0,5322,1.513125557627567E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,7357,41907856,0,0,7728,1.513125557629085E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5002,35224802,0,0,5473,1.513125562617432E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5339,45300038,0,0,5645,1.513125562619434E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5431,34435072,0,0,6002,1.51312556262009E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,5345,33805753,0,0,6005,1.513125562628792E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4514,35311165,0,0,5126,1.513125562630605E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4457,34053883,0,0,5029,1.513125562633296E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5616,40811224,0,0,5934,1.513125562634568E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4728,29431751,0,0,5141,1.513125567622991E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5086,37474081,0,0,5753,1.513125567624153E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5430,32030113,0,0,5647,1.513125567625364E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4457,29456660,0,0,4818,1.51312556763453E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4307,27551295,0,0,4716,1.513125567636323E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4203,24830202,0,0,4777,1.513125567639042E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5309,35786521,0,0,5387,1.513125567640156E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5121,31974327,0,0,5829,1.513125572628581E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4791,33501612,0,0,5403,1.51312557262866E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5077,43602790,0,0,5407,1.513125572630936E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4469,33310458,0,0,4880,1.513125572640195E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4439,33780438,0,0,4941,1.513125572641917E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,3992,33144379,0,0,4444,1.51312557264457E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5401,38550480,0,0,5714,1.513125572645723E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4904,37175679,0,0,5725,1.513125577630775E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4907,28005981,0,0,5420,1.513125577634097E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5400,29986925,0,0,5728,1.513125577636507E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4553,28209954,0,0,4935,1.513125577645814E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4464,26061420,0,0,4947,1.513125577647384E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4218,23792150,0,0,4743,1.513125577650147E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5408,34283218,0,0,5492,1.513125577651344E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5095,31955231,0,0,5988,1.513125582636052E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,4901,33604221,0,0,5491,1.51312558263964E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5210,43800538,0,0,5739,1.513125582642103E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4637,33479323,0,0,5069,1.51312558265153E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4424,33995812,0,0,5022,1.513125582652339E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5526,38654434,0,0,5906,1.513125582653512E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4270,33896593,0,0,4697,1.513125582655117E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,7073,59128723,0,0,7882,1.51312558764179E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,7757,48769260,0,0,8809,1.513125587641894E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,8011,59574281,0,0,8553,1.5131255876478E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,6575,50105700,0,0,7134,1.513125587653131E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,6724,48232569,0,0,7451,1.513125587657978E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,7852,60831082,0,0,8038,1.51312558765846E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,6419,44458842,0,0,7370,1.513125587660721E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5361,35575856,0,0,6046,1.513125592645809E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5930,41508689,0,0,6839,1.513125592647505E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,6760,38823063,0,0,7341,1.513125592650176E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4997,35753045,0,0,5343,1.513125592658638E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,7274,40250936,0,0,7665,1.51312559266209E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,5145,33820542,0,0,5589,1.513125592663705E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4477,31974742,0,0,4860,1.513125592664808E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5059,35632539,0,0,5515,1.513125597651564E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,5316,35855695,0,0,6076,1.513125597653215E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,5527,45198211,0,0,5972,1.51312559765593E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,5431,33912397,0,0,5868,1.513125597664025E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,5684,40947892,0,0,5812,1.513125597666189E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,4679,34955501,0,0,5106,1.513125597669269E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,4523,34055146,0,0,5202,1.513125597670608E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,21995,4168145,0,0,12193,1.51312560265395E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,17897,2171312,0,0,10263,1.51312560265823E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,17476,4705621,0,0,9933,1.513125602658407E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,15698,3698469,0,0,8751,1.513125602669707E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,16283,4306667,0,0,9833,1.513125602671707E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,17733,3572216,0,0,9992,1.513125602672686E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,18399,5374212,0,0,10617,1.513125602673194E9
exp1,als,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,29291,108897918,0,0,23070,1.513125607659707E9
exp1,als,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,20493,112815573,0,0,18574,1.513125607660992E9
exp1,als,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,17807,134986757,0,0,17084,1.513125607663958E9
exp1,als,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,20519,134035584,0,0,18844,1.513125607674175E9
exp1,als,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,19278,108627098,0,0,17575,1.513125607675294E9
exp1,als,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,20629,103362199,0,0,18249,1.5131256076782E9
exp1,als,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,18954,99485212,0,0,17150,1.513125607678897E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,23,5819,0,0,29,1.513121083105861E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,16,5040,0,0,24,1.513121083106041E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,15,4304,0,0,21,1.513121083106239E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,16,4989,0,0,22,1.513121083107217E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,21,4951,0,0,24,1.513121083108552E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,22,6009,0,0,29,1.513121083109135E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,23,7157,0,0,29,1.513121083111649E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,14,4963,0,0,22,1.513121088108321E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,11095,135910802,0,0,7688,1.51312108811158E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,42,78304,0,0,52,1.513121088112307E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,37,78650,0,0,48,1.513121088112378E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,1533,120502,0,0,1636,1.513121088114459E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,15,3727,0,0,20,1.513121088115157E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,8006,89236597,0,0,8805,1.51312108811752E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,4983,196368,0,0,2867,1.513121093114079E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2413,135603113,0,0,3045,1.513121093117471E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,5126,353819,0,0,3127,1.513121093117888E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,4907,336631,0,0,2828,1.513121093118958E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,5378,88927543,0,0,4203,1.513121093120352E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,4950,252774,0,0,3012,1.513121093120944E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,10177,630779007,0,0,12697,1.513121093121794E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,2898,221827,0,0,1876,1.513121098119884E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,2462,206300,0,0,1764,1.513121098120537E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,2612,229977,0,0,1795,1.513121098123401E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,2905,268739,0,0,2014,1.513121098124094E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,3450,277998,0,0,2588,1.513121098124154E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,3045,336971,0,0,1896,1.513121098125652E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,2863,314823,0,0,1934,1.513121098126783E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,22806,1175799,0,0,17513,1.513121103124307E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,24569,1199973,0,0,17959,1.513121103125629E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,25735,1250363,0,0,18595,1.513121103125764E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,28532,1349459,0,0,19998,1.513121103128237E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,24167,1214784,0,0,18092,1.513121103128959E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,25718,1268020,0,0,18966,1.513121103129968E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,24523,1314933,0,0,18719,1.513121103132667E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,25008,1234238,0,0,17356,1.513121108130068E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25166,1274552,0,0,17823,1.513121108130516E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,22685,1195664,0,0,16735,1.513121108130973E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,33027,1667497,0,0,24804,1.513121108132719E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,22991,1248360,0,0,17340,1.513121108132972E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,24859,1249392,0,0,17328,1.513121108134332E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,24106,1441917,0,0,17517,1.513121108138714E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,28171,1373726,0,0,20534,1.513121113134427E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,28065,1395057,0,0,20978,1.51312111313472E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,25241,1318603,0,0,19701,1.513121113135994E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,24536,1274142,0,0,19133,1.513121113137317E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,30577,1575860,0,0,21887,1.513121113138594E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,28151,1405526,0,0,21247,1.5131211131387E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,26912,1339394,0,0,20145,1.513121113141707E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,25613,1238489,0,0,17446,1.513121118138755E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,25950,1297608,0,0,18142,1.513121118139153E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,33551,1727615,0,0,25314,1.513121118141303E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,24059,1264132,0,0,17829,1.513121118142004E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,25770,1292619,0,0,18042,1.513121118143006E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,23905,1255834,0,0,17583,1.513121118143362E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,25395,1517673,0,0,18622,1.513121118146002E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,27689,1390444,0,0,19918,1.513121123143158E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,26424,1322868,0,0,18791,1.513121123144958E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,26134,1420282,0,0,20579,1.513121123145742E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,32814,1669189,0,0,23806,1.513121123146065E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,26505,1321999,0,0,18810,1.513121123149011E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,26352,1426450,0,0,21115,1.5131211231494E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,24808,1547242,0,0,19208,1.513121123150481E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,26707,1287712,0,0,19145,1.513121128147763E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,27775,1332413,0,0,19744,1.513121128148853E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,34948,1841667,0,0,26189,1.513121128150035E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,25040,1310956,0,0,19221,1.513121128151683E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,27029,1332765,0,0,19760,1.513121128151745E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,25426,1342015,0,0,19195,1.513121128154376E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,26684,1430306,0,0,20338,1.51312112815469E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,25676,1295612,0,0,18081,1.513121133151837E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,26874,1302788,0,0,18430,1.513121133152594E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,33719,1654817,0,0,24478,1.513121133154344E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,26726,1330148,0,0,18990,1.513121133156059E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,24920,1295759,0,0,18192,1.513121133157789E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,25380,1315301,0,0,18645,1.513121133158817E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,24584,1446662,0,0,17499,1.51312113315921E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,27404,1349852,0,0,20263,1.513121138157882E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,27286,1348606,0,0,19269,1.513121138158581E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,34156,1780607,0,0,24818,1.51312113815868E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,26498,1334021,0,0,19071,1.51312113816039E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,26128,1346521,0,0,19793,1.513121138160667E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,26406,1543264,0,0,19474,1.513121138163348E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,25962,1339554,0,0,20063,1.513121138163943E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,28328,1427411,0,0,21163,1.513121143160827E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,34921,1775965,0,0,26731,1.5131211431637E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,25562,1260931,0,0,17673,1.513121143163928E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,27953,1405624,0,0,20803,1.513121143165153E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,25276,1333942,0,0,19007,1.513121143166712E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,26203,1466742,0,0,19594,1.513121143167737E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,24357,1299082,0,0,18281,1.513121143169882E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,27280,1402365,0,0,19755,1.513121148166804E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,32928,1699649,0,0,23588,1.513121148167419E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,27739,1355206,0,0,19353,1.513121148168766E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,26423,1317097,0,0,18470,1.513121148169121E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,25244,1506612,0,0,18547,1.513121148172119E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,25057,1329158,0,0,19318,1.513121148172857E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,24910,1322324,0,0,18980,1.51312114817538E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,34895,1793506,0,0,26898,1.513121153171768E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,27220,1367592,0,0,19632,1.513121153172443E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,27883,1404631,0,0,20395,1.513121153172813E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,27018,1333915,0,0,19824,1.513121153173324E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,27080,1480960,0,0,20728,1.51312115317398E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,26186,1415886,0,0,20551,1.51312115317881E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,26472,1406952,0,0,20703,1.513121153179771E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,24511,1490583,0,0,18728,1.513121158176904E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,20722,983891,0,0,14051,1.513121158177662E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,27646,1416287,0,0,20156,1.513121158177874E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,26607,1348684,0,0,19702,1.513121158178128E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,25687,1284643,0,0,19160,1.513121158178412E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,22379,1175925,0,0,17009,1.513121158183693E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,21205,1100565,0,0,15843,1.513121158184351E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,15512,1899036,0,0,11818,1.513121163180621E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,14645,1856210,0,0,11659,1.513121163181613E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,13462,2759934,0,0,9750,1.513121163181877E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,9201,2048450,0,0,7311,1.513121163182238E9
exp1,bayes,bigdata,cluster-cin-w-4.c.spark-186801.internal,0,0,12989,1834333,0,0,9831,1.513121163184022E9
exp1,bayes,bigdata,cluster-cin-w-0.c.spark-186801.internal,0,0,7278,1107521,0,0,5666,1.513121163189624E9
exp1,bayes,bigdata,cluster-cin-w-5.c.spark-186801.internal,0,0,11882,2056638,0,0,9644,1.513121163192415E9
exp1,bayes,bigdata,cluster-cin-w-6.c.spark-186801.internal,0,0,50862,264561899,0,0,60365,1.513121168184693E9
exp1,bayes,bigdata,cluster-cin-w-1.c.spark-186801.internal,0,0,45539,220050347,0,0,51271,1.513121168186917E9
exp1,bayes,bigdata,cluster-cin-w-2.c.spark-186801.internal,0,0,50412,203044295,0,0,53079,1.51312116818774E9
exp1,bayes,bigdata,cluster-cin-w-3.c.spark-186801.internal,0,0,50204,211496440,0,0,55367,1.513121168188465E9
