moment,node,load5,load10,load15,procs
67,7,6.32,5.66,4.37,665
67,5,6.77,5.89,5.04,665
67,6,6.54,5.73,4.64,667
67,1,6.69,5.85,4.67,665
68,2,11.21,9.11,7.98,815
68,3,7.67,6.22,4.65,661
68,4,6.62,6.06,4.96,673
68,7,6.38,5.68,4.38,665
68,6,6.65,5.77,4.66,667
68,5,6.87,5.92,5.05,665
68,1,6.71,5.87,4.69,665
69,2,11.11,9.12,7.99,814
69,3,7.61,6.24,4.66,661
69,4,6.57,6.05,4.96,673
69,7,6.43,5.71,4.4,665
69,6,6.76,5.81,4.67,667
69,5,6.96,5.96,5.07,665
69,1,6.74,5.88,4.7,665
70,2,11.11,9.15,8.01,815
70,3,7.65,6.27,4.68,660
70,4,6.85,6.12,4.99,673
70,7,6.39,5.71,4.41,664
70,6,6.86,5.85,4.69,667
70,5,6.88,5.96,5.08,665
70,1,7,5.95,4.73,665
71,2,11.26,9.22,8.03,815
71,3,7.43,6.25,4.68,661
71,4,6.94,6.15,5.01,672
71,7,6.52,5.75,4.43,665
71,6,6.95,5.88,4.71,667
71,5,6.97,5.99,5.09,665
71,1,7,5.97,4.74,663
72,2,11.32,9.27,8.05,815
72,3,7.48,6.28,4.7,661
72,4,6.86,6.15,5.01,673
72,6,6.96,5.9,4.72,666
72,7,6.56,5.77,4.44,665
72,5,7.06,6.02,5.11,665
72,1,7.08,6,4.76,665
73,2,11.21,9.28,8.06,814
73,4,6.95,6.18,5.03,672
73,3,7.36,6.27,4.71,661
73,6,6.88,5.9,4.73,666
73,7,6.76,5.82,4.47,664
73,5,6.81,5.99,5.1,664
73,1,6.99,6,4.77,665
74,2,11.43,9.36,8.1,815
74,4,6.96,6.19,5.04,673
74,3,7.01,6.22,4.7,660
74,6,6.97,5.94,4.75,667
74,7,6.78,5.84,4.48,665
74,5,6.75,5.99,5.11,665
74,1,6.75,5.97,4.76,665
75,2,11.48,9.4,8.12,814
75,4,6.88,6.19,5.04,673
75,3,7.09,6.25,4.72,661
75,7,6.47,5.8,4.47,665
75,6,7.05,5.97,4.77,667
75,5,6.77,6.01,5.12,665
75,1,6.77,5.99,4.77,665
76,2,11.6,9.46,8.14,815
76,4,6.81,6.19,5.05,673
76,3,7.08,6.26,4.73,661
76,7,6.6,5.83,4.49,665
76,6,6.97,5.97,4.77,667
76,5,6.87,6.04,5.13,665
76,1,6.95,6.04,4.8,665
77,2,11.63,9.5,8.17,815
77,4,6.83,6.2,5.06,673
77,3,7,6.25,4.74,661
77,7,6.63,5.85,4.5,665
77,6,7.05,6.01,4.79,667
77,5,6.88,6.06,5.14,664
77,1,7.04,6.07,4.81,665
78,2,11.58,9.53,8.18,814
78,4,6.84,6.21,5.07,673
78,3,6.92,6.25,4.74,661
78,7,6.9,5.92,4.53,665
78,5,6.81,6.06,5.15,665
78,6,6.97,6.01,4.8,666
78,1,7.35,6.15,4.85,665
79,2,11.7,9.59,8.21,815
79,4,6.93,6.24,5.09,673
79,3,6.68,6.21,4.74,661
79,7,6.99,5.96,4.55,664
79,5,6.82,6.07,5.16,665
79,6,7.05,6.04,4.81,667
79,1,7.25,6.15,4.85,665
80,2,11.64,9.61,8.22,815
80,4,6.94,6.26,5.1,673
80,3,6.87,6.26,4.76,661
80,7,6.83,5.94,4.55,665
80,5,6.68,6.06,5.16,665
80,6,6.96,6.04,4.82,667
80,1,7.31,6.18,4.87,664
81,2,11.67,9.65,8.24,814
81,4,7.1,6.3,5.12,672
81,3,7.04,6.3,4.78,661
81,5,6.78,6.09,5.17,665
81,7,6.92,5.97,4.57,665
81,6,6.81,6.02,4.82,667
81,1,7.12,6.16,4.87,665
82,2,11.62,9.67,8.26,815
82,4,7.02,6.3,5.12,672
82,3,7.04,6.32,4.8,660
