moment,node,load5,load10,load15,procs
57,4,8.13,5.39,3.64,712
57,5,8.16,4.97,4.21,645
57,1,8.11,5.33,3.44,646
57,3,6.82,4.55,2.96,645
58,2,13.3,10.52,7.84,722
58,7,8.04,5.29,3.13,646
58,6,7.82,5.33,3.57,644
58,5,8.31,5.06,4.24,644
58,4,8.68,5.55,3.71,712
58,1,8.9,5.54,3.52,645
58,3,7.39,4.71,3.02,646
59,2,12.8,10.46,7.83,721
59,7,8.76,5.49,3.2,645
59,6,8.23,5.46,3.62,643
59,5,8.44,5.14,4.27,645
59,4,8.63,5.59,3.73,712
59,1,8.43,5.5,3.51,645
59,3,7.68,4.81,3.07,646
60,2,11.93,10.32,7.8,721
60,7,8.3,5.45,3.2,646
60,6,7.57,5.37,3.6,644
60,5,8.01,5.1,4.26,645
60,4,8.1,5.53,3.72,711
60,1,7.75,5.41,3.5,645
60,3,7.39,4.8,3.07,646
61,7,7.71,5.37,3.19,645
61,2,10.98,10.15,7.76,720
61,6,6.97,5.28,3.58,642
61,5,7.36,5.02,4.24,645
61,1,7.13,5.32,3.48,644
61,4,7.53,5.46,3.7,711
61,3,6.8,4.72,3.05,646
62,7,7.18,5.3,3.17,650
62,2,11.3,10.23,7.8,728
62,6,7.77,5.47,3.65,648
62,5,6.77,4.94,4.22,649
62,1,7.92,5.51,3.55,650
62,4,6.93,5.37,3.68,716
62,3,6.25,4.64,3.04,650
63,7,6.68,5.23,3.16,650
63,2,11.28,10.24,7.82,728
63,6,7.87,5.53,3.68,648
63,5,6.47,4.9,4.21,649
63,1,7.29,5.42,3.53,650
63,4,6.85,5.38,3.7,716
63,3,5.83,4.58,3.03,650
64,7,6.55,5.22,3.17,650
64,2,10.37,10.07,7.77,727
64,6,7.24,5.44,3.66,648
64,5,6.43,4.92,4.22,649
64,1,6.7,5.33,3.51,650
64,4,6.86,5.4,3.72,716
64,3,5.44,4.52,3.02,650
65,7,6.1,5.15,3.16,650
65,2,9.54,9.91,7.73,727
65,1,6.17,5.24,3.49,650
65,6,6.66,5.35,3.64,648
65,5,5.92,4.84,4.2,649
65,4,6.31,5.31,3.7,716
65,3,5.01,4.44,3,650
66,7,5.69,5.08,3.15,650
66,2,8.78,9.74,7.69,727
66,5,5.6,4.79,4.19,649
66,6,6.12,5.26,3.62,648
66,1,5.67,5.15,3.47,650
66,4,5.81,5.23,3.68,716
66,3,4.61,4.37,2.98,649
67,7,5.32,5.02,3.14,650
67,2,8.07,9.58,7.65,727
67,5,5.15,4.71,4.16,649
67,1,5.22,5.07,3.45,650
67,6,5.63,5.17,3.6,648
67,4,5.34,5.14,3.66,716
67,3,4.24,4.3,2.97,649
68,7,4.97,4.95,3.13,650
68,2,7.43,9.42,7.61,727
68,5,4.74,4.63,4.14,649
68,1,4.8,4.98,3.43,650
68,6,5.18,5.09,3.58,648
68,4,4.91,5.05,3.64,716
68,3,3.9,4.22,2.95,649
69,7,4.65,4.88,3.11,650
69,2,6.83,9.26,7.57,727
69,5,4.36,4.56,4.12,649
69,1,4.42,4.9,3.42,650
69,6,4.77,5,3.56,648
69,4,4.52,4.97,3.62,716
69,3,3.59,4.15,2.93,649
70,7,4.28,4.8,3.1,650
70,2,6.28,9.11,7.53,727
70,6,4.39,4.92,3.54,648
70,5,4.01,4.48,4.1,649
70,1,4.06,4.82,3.4,650
70,4,4.16,4.89,3.6,716
70,3,3.3,4.08,2.92,649
71,7,4.98,4.94,3.15,650
71,2,6.74,9.16,7.55,727
71,6,4.6,4.95,3.56,648
71,1,5.98,5.2,3.53,650
71,5,3.93,4.46,4.09,649
71,4,3.83,4.81,3.58,716
71,3,3.6,4.13,2.94,649
72,7,5.06,4.96,3.17,650
72,2,8.12,9.4,7.64,727
72,6,5.03,5.04,3.6,648
72,1,6.06,5.23,3.55,650
72,5,4.98,4.67,4.16,649
72,4,4.56,4.94,3.63,716
72,3,4.59,4.33,3.01,649
73,7,5.62,5.07,3.21,650
73,2,8.03,9.36,7.63,727
73,6,5.51,5.14,3.64,648
73,1,6.86,5.41,3.62,650
73,5,4.74,4.62,4.15,649
73,4,5.16,5.06,3.67,716
73,3,5.66,4.56,3.09,649
74,7,5.89,5.14,3.25,650
74,2,9.87,9.72,7.76,727
74,1,6.71,5.41,3.62,650
74,5,4.92,4.66,4.16,649
74,6,5.39,5.12,3.64,648
74,4,6.59,5.36,3.78,716
74,3,6.01,4.65,3.13,649
75,7,5.5,5.07,3.23,650
75,2,10.68,9.89,7.83,727
75,5,4.85,4.65,4.16,649
75,1,6.25,5.33,3.61,650
75,6,4.95,5.03,3.62,648
75,4,6.86,5.43,3.81,716
75,3,5.53,4.57,3.11,649
76,7,5.06,4.99,3.22,650
76,2,9.83,9.73,7.78,727
76,5,4.46,4.57,4.14,649
76,1,5.75,5.24,3.59,650
76,6,4.56,4.95,3.6,648
76,4,6.31,5.34,3.79,716
76,3,5.09,4.49,3.09,649
77,7,5.29,5.04,3.24,650
77,2,9.52,9.67,7.77,727
77,5,4.1,4.5,4.12,649
77,6,5.15,5.07,3.65,648
77,1,5.77,5.26,3.6,650
77,4,5.8,5.26,3.77,716
77,3,4.68,4.42,3.08,649
78,7,5.67,5.12,3.28,644
78,2,10.92,9.96,7.88,724
78,5,5.45,4.77,4.21,643
78,6,5.94,5.23,3.71,642
78,1,6.03,5.32,3.63,644
78,4,6.78,5.47,3.85,710
78,3,5.67,4.63,3.15,643
79,7,5.21,5.03,3.26,652
79,2,11.25,10.04,7.92,730
79,6,5.47,5.14,3.69,650
79,5,5.1,4.71,4.19,651
79,1,5.55,5.23,3.61,652
79,4,6.48,5.43,3.84,718
79,3,6.57,4.83,3.23,651
80,7,4.8,4.95,3.24,652
80,2,10.35,9.87,7.87,730
80,6,5.03,5.06,3.67,650
80,5,4.69,4.63,4.17,650
80,1,5.1,5.14,3.59,652
