moment,node,load5,load10,load15,procs
60,3,7.64,15.79,20.73,673
60,7,6.31,14.82,19.86,736
60,5,12.94,19.87,22.78,766
60,2,7.44,15.99,21.8,676
60,4,7.07,21.17,29.72,679
60,6,6.59,15.57,21.22,674
60,1,7.3,16.28,21.52,675
61,3,7.75,15.68,20.67,673
61,7,6.2,14.65,19.78,736
61,5,12.86,19.74,22.72,766
61,2,7.41,15.84,21.72,677
61,4,7.06,20.93,29.6,679
61,6,6.71,15.44,21.15,674
61,1,7.2,16.11,21.43,676
62,3,7.85,15.57,20.61,672
62,7,6.35,14.54,19.72,735
62,5,13.51,19.76,22.71,765
62,2,7.54,15.73,21.65,677
62,4,7.14,20.72,29.48,680
62,6,6.73,15.3,21.07,674
62,1,7.02,15.93,21.35,676
63,3,7.46,15.36,20.51,672
63,7,6.16,14.37,19.63,734
63,5,13.23,19.59,22.64,765
63,2,7.33,15.55,21.56,675
63,4,7.13,20.49,29.36,678
63,6,6.19,15.05,20.96,673
63,1,6.7,15.71,21.25,674
