moment,node,load5,load10,load15,procs
44,3,13.74,5.38,3.27,683
45,1,11.65,4.65,3,683
45,5,24.38,9.47,4.7,839
45,2,13.78,5.03,3.08,684
45,7,9.79,4.1,3.46,681
45,4,12.97,5.81,3.48,688
45,6,11.11,5.03,3.23,683
45,3,12.72,5.31,3.25,682
46,1,13.92,5.24,3.2,683
46,5,22.43,9.31,4.67,839
46,2,15.88,5.61,3.28,684
46,7,9.16,4.07,3.46,681
46,4,11.93,5.71,3.46,688
46,6,10.22,4.95,3.21,683
46,3,11.78,5.23,3.24,682
47,1,16.01,5.82,3.39,683
47,5,24.16,9.89,4.88,839
47,2,15.41,5.68,3.31,684
47,7,8.51,4.02,3.44,681
47,4,10.97,5.62,3.44,688
47,6,9.4,4.87,3.19,683
47,3,10.84,5.15,3.22,682
48,1,16.73,6.14,3.51,683
48,5,26.31,10.57,5.13,839
48,2,15.06,5.77,3.36,684
48,7,7.83,3.95,3.42,681
48,4,10.1,5.53,3.42,688
48,6,10.17,5.1,3.28,682
48,3,9.97,5.06,3.21,682
49,1,17.47,6.47,3.63,683
49,5,28.53,11.29,5.39,839
49,2,13.93,5.69,3.34,684
49,7,7.2,3.89,3.4,681
49,4,9.29,5.43,3.4,688
49,3,9.17,4.98,3.19,682
49,6,11.04,5.37,3.37,682
50,1,17.51,6.66,3.71,683
50,5,30.65,12.02,5.66,839
50,2,12.9,5.61,3.33,684
50,7,6.62,3.82,3.39,681
50,4,9.26,5.49,3.43,688
50,3,8.43,4.89,3.17,682
50,6,13.04,5.87,3.55,682
51,5,30.35,12.27,5.77,839
51,1,16.35,6.6,3.7,683
51,2,11.86,5.52,3.31,684
51,7,6.09,3.76,3.37,681
51,3,7.76,4.81,3.15,682
51,4,11.08,5.93,3.58,688
51,6,14.88,6.38,3.72,682
52,5,31.21,12.75,5.96,840
52,1,15.04,6.49,3.68,683
52,2,10.91,5.43,3.29,684
52,7,5.6,3.69,3.35,681
52,3,7.14,4.73,3.14,682
52,4,12.92,6.4,3.75,689
52,6,16.73,6.9,3.91,682
53,5,33.59,13.55,6.26,840
53,1,13.84,6.38,3.66,683
53,2,10.04,5.34,3.28,684
53,7,5.15,3.63,3.33,682
53,3,6.57,4.65,3.12,682
53,4,13.57,6.64,3.84,689
53,6,18.59,7.45,4.1,682
54,5,35.39,14.25,6.53,840
54,1,12.73,6.27,3.64,683
54,2,9.23,5.25,3.26,684
54,7,4.74,3.57,3.31,682
54,3,7.08,4.79,3.17,682
54,4,15.36,7.13,4.01,689
54,6,20.31,7.99,4.3,682
55,5,37.36,15.01,6.82,839
55,1,11.95,6.22,3.64,683
55,2,8.49,5.16,3.24,684
55,7,4.36,3.51,3.29,682
55,3,9,5.23,3.32,681
55,4,16.06,7.41,4.12,689
55,6,21.88,8.52,4.49,682
56,5,39.17,15.76,7.1,839
56,1,10.99,6.12,3.62,683
56,2,7.81,5.08,3.22,684
56,7,4.01,3.45,3.28,682
56,3,9.72,5.44,3.4,680
56,4,17.97,7.95,4.31,689
56,6,23.33,9.05,4.68,682
57,5,40.84,16.49,7.39,838
57,1,10.11,6.02,3.6,683
57,2,7.19,4.99,3.2,684
57,7,3.69,3.4,3.26,682
57,3,11.82,5.95,3.58,680
57,4,19.74,8.48,4.51,689
57,6,22.91,9.19,4.75,682
58,5,41.25,16.98,7.59,838
58,1,11.7,6.41,3.74,683
58,2,7.57,5.11,3.25,684
58,7,4.68,3.61,3.33,682
58,3,14.08,6.51,3.77,680
58,4,21.36,9.01,4.7,689
58,6,21.23,9.08,4.74,682
59,5,40.43,17.22,7.72,838
59,1,12.05,6.57,3.81,683
59,2,8.33,5.31,3.33,684
59,7,5.74,3.85,3.41,682
59,3,16.16,7.07,3.97,680
59,4,22.85,9.52,4.89,689
59,6,19.61,8.94,4.71,682
60,5,38.32,17.16,7.75,838
60,1,13.73,7.01,3.97,683
60,2,9.34,5.57,3.42,684
60,7,8.49,4.45,3.6,682
60,3,18.06,7.62,4.16,680
60,4,21.1,9.38,4.87,690
60,6,18.04,8.79,4.69,682
61,5,36.21,17.08,7.78,840
61,1,15.27,7.44,4.12,683
61,2,11.24,6.02,3.58,684
61,7,10.77,4.99,3.78,682
61,4,19.89,9.32,4.87,690
61,3,19.82,8.15,4.35,680
61,6,16.76,8.68,4.67,684
62,5,33.39,16.81,7.74,840
62,2,13.3,6.54,3.76,684
62,1,16.93,7.92,4.29,683
62,7,13.11,5.57,3.98,682
62,3,20.16,8.42,4.46,680
62,4,18.3,9.17,4.85,690
62,6,15.41,8.54,4.65,684
63,5,30.71,16.53,7.7,840
63,1,17.26,8.13,4.38,683
63,2,14.24,6.84,3.87,684
63,7,15.27,6.14,4.17,682
63,3,19.34,8.44,4.49,680
63,4,16.83,9.02,4.82,690
63,6,14.58,8.48,4.65,684
64,5,28.25,16.26,7.66,839
64,1,18.84,8.61,4.56,683
64,2,16.3,7.39,4.07,684
64,7,16.04,6.45,4.28,682
64,3,18.35,8.42,4.5,680
64,4,15.49,8.87,4.79,689
64,6,13.41,8.33,4.63,686
65,5,25.99,15.99,7.61,839
65,1,20.45,9.12,4.74,683
65,2,18.2,7.94,4.26,684
65,7,16.44,6.7,4.37,681
65,4,14.25,8.72,4.77,689
65,3,17.6,8.43,4.53,680
65,6,12.42,8.21,4.61,684
66,5,23.91,15.72,7.57,839
66,1,22.02,9.63,4.93,683
66,2,19.95,8.47,4.45,684
66,3,16.43,8.34,4.52,680
66,4,13.1,8.57,4.74,689
66,7,18.33,7.25,4.57,681
66,6,11.42,8.08,4.58,684
67,5,22,15.46,7.53,839
67,1,22.02,9.84,5.02,683
67,2,21.55,8.99,4.65,684
67,7,18.94,7.56,4.68,681
67,3,15.68,8.32,4.53,680
67,4,12.06,8.43,4.72,689
67,6,10.59,7.96,4.56,684
68,5,20.23,15.2,7.49,839
68,1,23.46,10.34,5.21,684
68,2,23.03,9.51,4.84,685
68,7,18.55,7.67,4.73,682
