moment,node,load5,load10,load15,procs
71,4,31.81,22.5,13.65,692
71,6,31.45,21.75,13.56,673
71,7,30.91,21.6,15.29,688
72,1,57.92,41.57,22.07,843
72,2,32.2,22.82,13.9,693
72,5,32.58,22.89,13.86,692
72,3,32.83,23.69,14.23,689
72,4,32.3,22.75,13.79,691
72,6,32.14,22.05,13.7,673
72,7,31.64,21.91,15.43,689
73,1,58.09,41.88,22.27,843
73,2,32.82,23.11,14.04,691
73,5,33.18,23.17,14,692
73,4,32.92,23.04,13.93,692
73,3,33.4,23.96,14.37,688
73,6,32.77,22.35,13.85,673
73,7,32.31,22.21,15.56,688
74,1,58.24,42.18,22.47,842
74,2,33.24,23.35,14.17,693
74,5,33.56,23.42,14.13,691
74,4,33.49,23.32,14.07,691
74,3,33.85,24.21,14.51,689
74,6,33.35,22.64,13.99,673
74,7,32.84,22.49,15.69,689
75,1,58.46,42.49,22.68,842
75,2,33.62,23.6,14.3,692
75,5,33.92,23.66,14.26,690
75,4,33.85,23.57,14.2,692
75,6,33.48,22.85,14.1,673
75,3,34.18,24.44,14.63,690
75,7,33.17,22.73,15.8,690
76,1,58.66,42.8,22.89,842
76,2,33.89,23.82,14.42,692
76,5,34.49,23.95,14.4,690
76,4,34.18,23.81,14.32,692
76,6,33.6,23.05,14.21,672
76,3,34.49,24.66,14.76,689
76,7,33.32,22.94,15.9,690
77,1,58.77,43.09,23.09,842
77,2,34.14,24.04,14.54,691
77,5,34.77,24.18,14.53,690
77,4,34.49,24.04,14.45,691
77,6,33.71,23.25,14.32,672
77,3,34.77,24.88,14.88,688
77,7,33.46,23.14,16.01,688
78,1,58.87,43.37,23.28,843
78,2,34.37,24.25,14.66,691
78,5,35.03,24.41,14.66,691
78,4,34.77,24.27,14.58,692
78,6,33.82,23.45,14.43,672
78,3,35.03,25.1,15.01,688
78,7,33.58,23.33,16.11,689
79,1,58.88,43.63,23.48,843
79,2,34.58,24.47,14.78,691
79,5,35.19,24.62,14.78,691
79,4,34.95,24.49,14.7,692
79,6,33.91,23.64,14.55,672
79,3,35.27,25.32,15.13,688
79,7,33.61,23.51,16.21,689
80,1,58.89,43.88,23.67,841
80,2,34.69,24.66,14.9,692
80,5,35.41,24.85,14.9,691
80,4,35.11,24.69,14.82,692
80,6,34.08,23.84,14.66,673
80,3,35.57,25.54,15.26,688
80,7,33.56,23.67,16.3,688
81,1,58.82,44.12,23.85,840
81,2,34.88,24.86,15.02,693
81,5,35.38,25.01,15.01,692
81,4,35.18,24.88,14.93,692
81,6,32.71,23.73,14.67,674
81,3,35.76,25.75,15.38,688
81,7,33.52,23.82,16.39,688
82,1,58.75,44.35,24.04,840
82,2,34.81,25.01,15.12,693
82,5,35.35,25.18,15.12,692
82,4,34.05,24.82,14.96,691
82,6,31.45,23.62,14.69,673
82,3,35.94,25.95,15.5,688
82,7,33.48,23.98,16.47,688
83,1,58.53,44.54,24.21,842
83,2,34.74,25.16,15.22,691
83,5,34.04,25.08,15.14,690
83,4,32.92,24.74,14.99,692
83,6,28.93,23.22,14.61,673
83,3,35.87,26.11,15.61,690
83,7,32.08,23.84,16.47,690
84,1,58.25,44.72,24.37,841
84,2,34.76,25.33,15.33,691
84,5,32.67,24.94,15.15,692
84,4,30.37,24.34,14.92,692
84,6,26.62,22.84,14.53,672
84,3,35.24,26.14,15.68,690
84,7,29.51,23.45,16.38,689
85,1,57.91,44.87,24.53,841
85,2,33.42,25.21,15.34,693
85,4,27.93,23.94,14.84,692
85,5,31.34,24.79,15.15,690
85,6,24.48,22.46,14.45,671
85,3,32.41,25.7,15.59,690
85,7,27.14,23.06,16.29,688
86,1,57.43,44.99,24.68,842
86,2,32.11,25.07,15.35,690
86,4,25.7,23.54,14.76,691
86,5,28.83,24.38,15.07,689
86,6,22.52,22.09,14.37,668
86,3,29.82,25.28,15.51,689
86,7,24.97,22.67,16.21,687
87,1,56.68,45.04,24.81,842
87,2,29.53,24.65,15.27,688
87,4,23.64,23.15,14.68,689
87,5,26.52,23.98,14.99,688
87,6,20.72,21.72,14.3,667
87,3,27.43,24.86,15.42,686
87,7,22.97,22.3,16.12,684
88,1,53.42,44.56,24.76,855
88,2,27.17,24.24,15.19,703
88,4,21.75,22.77,14.6,701
88,5,24.4,23.58,14.91,700
88,6,19.06,21.36,14.22,685
88,3,25.39,24.48,15.35,700
88,7,21.21,21.94,16.04,699
89,1,53.95,44.81,24.95,852
89,2,28.04,24.47,15.31,701
89,4,22.73,22.95,14.7,699
89,5,25,23.72,15,698
89,6,19.94,21.5,14.3,683
89,3,26.56,24.73,15.48,698
89,7,22.32,22.16,16.14,697
90,1,54.43,45.07,25.14,852
90,2,29,24.73,15.44,701
90,4,24.11,23.23,14.84,699
90,5,26.21,23.99,15.14,698
90,6,21.54,21.81,14.44,683
90,3,27.64,24.99,15.62,698
90,7,23.73,22.46,16.27,697
91,1,54.88,45.31,25.32,852
91,2,29.88,24.98,15.58,701
91,5,27.31,24.26,15.27,698
91,4,25.3,23.5,14.97,699
91,6,23.02,22.11,14.58,683
91,3,28.71,25.25,15.75,698
91,7,25.04,22.75,16.4,697
92,1,55.29,45.56,25.51,852
92,2,30.77,25.25,15.71,701
