moment,node,load5,load10,load15,procs
73,1,0.69,3.99,5.45,653
73,4,0.43,5.36,6.56,658
74,2,4.79,6.3,6.02,732
74,6,0.82,5.24,6.42,653
74,3,1.25,3.74,4.8,651
74,7,0.48,2.74,4.15,654
74,5,0.6,9.1,11.21,713
74,1,0.63,3.93,5.42,653
74,4,0.4,5.27,6.52,658
75,2,4.41,6.19,5.99,732
75,6,0.75,5.16,6.38,653
75,7,0.44,2.7,4.13,654
75,3,1.15,3.68,4.78,651
75,5,0.55,8.95,11.15,713
75,1,0.58,3.86,5.39,653
75,4,0.37,5.19,6.48,658
76,2,4.05,6.09,5.96,732
76,6,0.69,5.07,6.35,653
76,7,0.41,2.65,4.1,654
76,3,1.05,3.61,4.75,651
76,5,0.5,8.8,11.09,713
76,1,0.54,3.8,5.36,653
76,4,0.34,5.1,6.45,658
77,2,3.89,6.02,5.94,732
77,3,0.97,3.55,4.73,651
77,6,1.28,5.12,6.36,653
77,7,0.37,2.61,4.08,654
77,5,0.46,8.65,11.03,713
77,1,0.49,3.73,5.33,653
77,4,0.31,5.01,6.41,658
78,2,4.46,6.1,5.97,732
78,3,0.89,3.5,4.7,651
78,6,1.17,5.03,6.32,653
78,7,0.34,2.56,4.06,654
78,5,0.43,8.51,10.97,713
78,1,0.45,3.67,5.3,653
78,4,0.28,4.93,6.38,658
79,2,4.5,6.08,5.96,732
79,6,1.08,4.95,6.29,653
79,3,0.82,3.44,4.68,651
79,7,0.31,2.52,4.04,654
79,5,0.63,8.42,10.93,713
79,1,0.42,3.61,5.28,653
79,4,0.26,4.85,6.35,658
80,2,5.02,6.17,5.99,732
80,6,0.99,4.87,6.25,653
80,3,0.75,3.38,4.65,651
80,7,0.29,2.48,4.01,654
80,5,1.38,8.44,10.92,713
80,1,0.38,3.55,5.25,653
80,4,0.4,4.8,6.32,658
81,2,4.62,6.06,5.96,732
81,6,0.91,4.79,6.22,653
81,3,0.85,3.36,4.64,650
81,7,0.27,2.44,3.99,655
81,5,1.27,8.3,10.86,713
81,1,1.07,3.64,5.27,653
81,4,0.45,4.74,6.29,658
82,2,4.81,6.08,5.96,732
82,6,0.84,4.71,6.19,653
82,3,0.79,3.3,4.61,650
82,7,0.24,2.4,3.97,655
82,5,1.17,8.16,10.81,714
82,1,0.99,3.58,5.24,653
82,4,0.41,4.66,6.26,658
83,2,4.83,6.06,5.96,732
83,6,0.77,4.63,6.15,653
83,7,0.22,2.36,3.95,655
83,3,0.72,3.25,4.59,650
83,5,1.08,8.03,10.75,714
83,1,0.91,3.52,5.21,653
83,4,0.38,4.58,6.23,658
84,2,4.44,5.96,5.92,732
84,6,0.71,4.55,6.12,653
84,7,0.21,2.32,3.93,655
84,3,0.66,3.19,4.56,650
84,5,0.99,7.9,10.69,714
84,1,0.84,3.46,5.18,653
84,4,0.35,4.51,6.19,658
85,2,4.16,5.88,5.9,732
85,6,1.13,4.57,6.12,653
85,7,0.19,2.28,3.91,654
85,3,0.61,3.14,4.54,650
85,5,0.91,7.76,10.63,714
85,1,0.85,3.42,5.16,653
85,4,0.32,4.43,6.16,658
86,2,4.23,5.86,5.89,732
86,6,2,4.7,6.15,653
86,7,0.25,2.26,3.89,654
86,3,0.56,3.09,4.51,650
86,5,0.84,7.64,10.57,714
86,1,0.78,3.37,5.13,653
86,4,0.29,4.36,6.12,658
87,2,3.97,5.78,5.87,732
87,6,1.84,4.62,6.12,653
87,7,0.23,2.22,3.87,654
87,3,0.52,3.03,4.49,650
87,5,0.77,7.51,10.52,714
87,1,0.72,3.31,5.1,653
87,4,0.27,4.28,6.09,658
88,2,3.89,5.74,5.85,732
88,6,1.7,4.54,6.08,653
88,7,0.21,2.18,3.85,654
88,3,0.47,2.98,4.46,650
88,5,1.03,7.45,10.48,714
88,1,0.66,3.25,5.08,653
88,4,0.73,4.31,6.09,658
89,2,3.82,5.69,5.83,732
89,6,1.56,4.47,6.05,653
89,7,0.2,2.15,3.83,654
89,3,0.44,2.93,4.44,650
89,5,1.19,7.38,10.44,714
89,1,0.61,3.2,5.05,653
89,4,1.63,4.44,6.12,658
90,2,4.16,5.73,5.85,732
90,6,1.43,4.39,6.02,653
90,7,0.18,2.11,3.81,654
90,3,0.4,2.89,4.41,650
90,5,1.09,7.25,10.39,714
90,1,0.56,3.15,5.02,653
90,4,1.5,4.37,6.09,658
91,2,4.55,5.78,5.86,732
91,6,1.32,4.32,5.99,653
91,7,0.17,2.07,3.79,654
91,3,0.77,2.92,4.42,650
91,5,1,7.13,10.33,714
91,1,0.51,3.09,4.99,653
91,4,1.38,4.29,6.06,658
92,2,4.66,5.79,5.86,733
92,6,1.45,4.3,5.97,653
92,7,0.15,2.04,3.77,654
92,3,0.71,2.87,4.39,650
92,5,1.48,7.13,10.31,714
92,1,0.47,3.04,4.97,653
92,4,1.27,4.22,6.02,658
93,2,5.25,5.89,5.9,733
93,6,1.34,4.23,5.94,653
93,7,0.14,2.01,3.75,654
93,5,1.37,7.01,10.26,714
93,3,0.65,2.82,4.37,650
93,1,0.43,2.99,4.94,653
93,4,1.17,4.15,5.99,658
94,2,5.23,5.87,5.89,733
94,6,1.23,4.16,5.91,653
94,5,1.74,6.99,10.23,713
94,7,0.13,1.97,3.72,654
94,3,0.6,2.78,4.35,650
94,1,0.4,2.94,4.91,653
94,4,1.31,4.13,5.98,658
95,2,5.29,5.88,5.89,733
95,6,1.21,4.1,5.88,653
95,5,1.6,6.88,10.18,713
95,7,0.12,1.94,3.7,654
95,3,0.55,2.73,4.32,650
95,1,0.37,2.89,4.89,653
95,4,1.21,4.06,5.94,658
96,2,5.67,5.95,5.92,733
96,6,1.11,4.03,5.85,653
96,5,1.47,6.76,10.12,713
96,7,0.67,2.02,3.72,654
96,3,0.51,2.68,4.3,650
96,1,0.34,2.84,4.86,653
96,4,1.11,4,5.91,658
97,2,6.02,6.01,5.94,733
97,6,1.02,3.97,5.82,651
97,5,1.67,6.72,10.09,713
97,7,0.62,1.99,3.7,654
97,3,0.47,2.64,4.28,648
97,1,0.31,2.8,4.83,652
97,4,1.66,4.06,5.92,656
98,2,5.93,6,5.93,733
98,6,1.02,3.92,5.79,651
98,5,1.54,6.61,10.04,713
98,7,0.57,1.96,3.68,654
98,3,0.43,2.6,4.25,648
98,1,0.28,2.75,4.81,652
98,4,1.61,4.01,5.9,656
99,2,5.94,6,5.93,733
99,6,0.94,3.85,5.76,651
99,5,1.41,6.5,9.98,713
99,7,0.52,1.92,3.66,654
99,3,0.39,2.55,4.23,648
99,1,0.26,2.7,4.78,652
99,4,1.48,3.94,5.86,656
100,2,5.95,6,5.93,733
100,6,0.86,3.79,5.73,651
100,5,1.3,6.39,9.93,713
100,7,0.56,1.91,3.65,654
100,3,0.6,2.56,4.22,648
100,1,0.24,2.66,4.76,652
100,4,1.36,3.88,5.83,656
101,2,5.55,5.91,5.91,733
101,6,0.88,3.74,5.7,651
101,5,1.2,6.28,9.87,713
101,7,0.51,1.88,3.63,654
101,3,0.55,2.52,4.2,648
101,1,0.22,2.62,4.73,652
101,4,1.25,3.81,5.8,656
102,2,5.42,5.88,5.9,733
102,6,1.05,3.73,5.69,656
102,5,1.18,6.19,9.83,713
102,7,0.47,1.85,3.61,655
102,3,0.51,2.47,4.18,653
102,1,0.2,2.57,4.7,653
102,4,1.15,3.75,5.77,657
103,2,5.15,5.82,5.88,733
103,6,0.96,3.67,5.66,656
103,5,1.09,6.09,9.77,713
103,7,0.43,1.81,3.59,655
103,3,0.47,2.43,4.15,653
103,1,0.19,2.53,4.68,653
103,4,1.06,3.69,5.74,657
104,2,5.7,5.92,5.91,732
104,6,0.97,3.62,5.63,656
104,5,1,5.99,9.72,713
104,7,0.4,1.78,3.57,655
104,3,0.43,2.39,4.13,653
104,1,0.17,2.49,4.65,653
104,4,0.97,3.63,5.71,657
105,2,6.44,6.07,5.96,732
105,6,0.97,3.58,5.61,656
105,5,0.92,5.89,9.67,713
105,7,0.37,1.75,3.55,655
105,3,0.4,2.35,4.11,653
105,1,0.16,2.45,4.63,653
105,4,0.9,3.57,5.68,657
106,2,6.33,6.05,5.95,732
106,6,0.97,3.54,5.58,656
106,5,0.84,5.79,9.62,713
106,7,0.34,1.72,3.53,655
106,3,0.36,2.31,4.09,653
106,1,0.14,2.4,4.6,653
106,4,0.82,3.51,5.64,657
107,2,5.82,5.95,5.92,732
107,6,0.89,3.48,5.55,656
107,5,0.78,5.7,9.56,713
107,7,0.31,1.7,3.51,655
107,3,0.33,2.27,4.07,653
107,1,0.53,2.45,4.61,653
107,4,0.76,3.45,5.61,657
108,2,5.92,5.97,5.93,732
108,6,0.9,3.44,5.53,656
108,5,0.71,5.6,9.51,713
108,7,0.29,1.67,3.49,655
108,3,0.31,2.24,4.04,653
108,1,0.49,2.41,4.58,653
108,4,0.7,3.39,5.58,657
109,2,6.32,6.05,5.95,732
109,6,0.91,3.39,5.5,656
109,5,0.66,5.51,9.46,713
109,7,0.26,1.64,3.47,655
109,3,0.28,2.2,4.02,653
109,1,0.45,2.37,4.56,653
109,4,0.64,3.33,5.55,657
110,2,7.02,6.2,6,732
110,6,0.92,3.35,5.48,656
110,5,0.6,5.42,9.41,713
110,7,0.24,1.61,3.45,655
110,3,0.26,2.16,4,653
110,1,0.41,2.33,4.53,653
110,4,0.59,3.28,5.52,657
111,2,6.46,6.1,5.97,732
111,6,0.84,3.3,5.45,656
111,5,0.64,5.34,9.36,713
111,7,0.22,1.59,3.44,655
111,3,0.4,2.16,3.99,653
111,1,0.38,2.29,4.51,653
